Section ID,QuestionNumber,Question ID,Question,Type,Parent ID,SubQuestionsFirst,CSSClass,Guidance10,Guidance5,Guidance0,WantConfidence,WantJustification,JustificationNote,HasPrivateNotes,WantExamples,Multiplier,OptionGuidance,Option0,Option1,Option2,Option3,Option4,Option5,Option6,Option7,Option8,Option9,Supporting0,Supporting1,Supporting2,Supporting3,Supporting4,Supporting5,HelpLink
POLITICAL,,A.POLITICAL.POLFIN-AVA,To what extent is political finance information available as open data?,Status,,Yes,,,,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,https://handbook.globaldatabarometer.org/indicators/A.POLITICAL.POLFIN-AVA/
POLITICAL,,A.POLITICAL.POLFIN-AVA.div-Existence,Existence,Note,A.POLITICAL.POLFIN-AVA,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
POLITICAL,,A.POLITICAL.POLFIN-AVA.a0,Is this data available online in any form?,Radio,A.POLITICAL.POLFIN-AVA,,radio-list,,,,No,,,,,1,,Data is not available online,"Data is available, but not as a result of government action","Data is available from government, or because of government actions",,,,,,,,0;Are there other offline ways to access this data in the country? (e.g. attending an office to inspect it),"1;If government is not providing access to data, how is this data available? ","1,2;Please provide a URL for where this data can be found",,,,
POLITICAL,,A.POLITICAL.POLFIN-AVA.div-Elements,Elements,Note,A.POLITICAL.POLFIN-AVA,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
POLITICAL,,A.POLITICAL.POLFIN-AVA.e,Part 1: Data structure and openness.,ElementGroup,A.POLITICAL.POLFIN-AVA,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
POLITICAL,,A.POLITICAL.POLFIN-AVA.e.e.0,Data is timely and updated.,Option,A.POLITICAL.POLFIN-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,When was the most recent update to this dataset?,,,,,,
POLITICAL,,A.POLITICAL.POLFIN-AVA.e.e.1,Dataset is available free of charge.,Option,A.POLITICAL.POLFIN-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,A.POLITICAL.POLFIN-AVA.e.e.2,Data is openly licensed.,Option,A.POLITICAL.POLFIN-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"0;If there are explicit restrictions placed on re-use of the dataset, briefly describe those here.","1,2;If the data is provided with an explicit open license, please provide the name of the license, or a link to it here.",,,,,
POLITICAL,,A.POLITICAL.POLFIN-AVA.e.e.3,"Data is available in all the country’s official or national languages. If the country has no official or national languages, data is available in the major languages of the country.",Option,A.POLITICAL.POLFIN-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please briefly describe the language coverage available.",,,,,,
POLITICAL,,A.POLITICAL.POLFIN-AVA.e.e.4,Data is provided in machine-readable format(s),Option,A.POLITICAL.POLFIN-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please provide a URL where this machine-readable data can be found. (Additional URLs can be included in the justification and supporting evidence)","1,2;Please provide a comma separated list of the formats available? (E.g. csv, json)",1;What prevents you from assessing this data as fully machine-readable? ,,,,
POLITICAL,,A.POLITICAL.POLFIN-AVA.e.e.5,The machine-readable dataset is available as a whole,Option,A.POLITICAL.POLFIN-AVA.e,,,,,,No,,,,,0.5,"Answer no if it's only possible to access individual records; Answer partially if it's possible to export extracts of the data; Answer yes if there are bulk downloads or APIs providing access to the whole dataset without financial, technical or legal barriers. ",No,Partially,Yes,,,,,,,,"1,2;Please provide a URL where bulk download access is available or described.","1,2;If bulk access is provided through an API, please provide a link to where the API is described.",,,,,
POLITICAL,,A.POLITICAL.POLFIN-AVA.e1,Part 2: Data fields and quality assessment.,ElementGroup,A.POLITICAL.POLFIN-AVA,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
POLITICAL,,A.POLITICAL.POLFIN-AVA.e1.e1.0,Data contains details of income for each party or candidate.,Option,A.POLITICAL.POLFIN-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,A.POLITICAL.POLFIN-AVA.e1.e1.1,"Data contains details of donations, public funding, and membership dues for each party or candidate.",Option,A.POLITICAL.POLFIN-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,A.POLITICAL.POLFIN-AVA.e1.e1.2,Data contains details of financial contributions to each party or candidate.,Option,A.POLITICAL.POLFIN-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,A.POLITICAL.POLFIN-AVA.e1.e1.3,Data contains details of assets and liabilities of each party or candidate.,Option,A.POLITICAL.POLFIN-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,A.POLITICAL.POLFIN-AVA.e1.e1.4,The data contains details of the spending of each party or candidate.,Option,A.POLITICAL.POLFIN-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,A.POLITICAL.POLFIN-AVA.e1.e1.5,Data contains details of in kind and non-financial support donated to each party or candidate.,Option,A.POLITICAL.POLFIN-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,A.POLITICAL.POLFIN-AVA.e1.e1.6,Data contains details of the timing and amounts of donations linked to donors.,Option,A.POLITICAL.POLFIN-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,A.POLITICAL.POLFIN-AVA.e1.e1.7,Data contains first and last name for each donor. ,Option,A.POLITICAL.POLFIN-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,A.POLITICAL.POLFIN-AVA.e1.e1.8,Data contains place of residence for each donor. ,Option,A.POLITICAL.POLFIN-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,A.POLITICAL.POLFIN-AVA.e1.e1.9,Data contains occupation of each donor.,Option,A.POLITICAL.POLFIN-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,A.POLITICAL.POLFIN-AVA.e1.e1.10,Data contains information about the employer of each donor.,Option,A.POLITICAL.POLFIN-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,A.POLITICAL.POLFIN-AVA.e1.e1.11,Data includes unique identifiers for each donor.,Option,A.POLITICAL.POLFIN-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,A.POLITICAL.POLFIN-AVA.e2,Part 3: Barriers to data availability or quality.,ElementGroup,A.POLITICAL.POLFIN-AVA,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
POLITICAL,,A.POLITICAL.POLFIN-AVA.e2.e2.0,This information is missing required data.,Option,A.POLITICAL.POLFIN-AVA.e2,,,,,,No,,,,,0.5,"In cases where a separate indicator has asked you to determine data requirements of a relevant governing framework, assess against that. In cases where there is no such related governance indicator, assess based on the parameters laid out in the publication of the information, your local knowledge, and any broader research you may have done for this theme. ",There is no evidence of data gaps.,There is evidence that a portion of mandated data is missing.,There is evidence of widespread omissions in mandated data.,,,,,,,,"1,2;Please briefly explain.",,,,,,
POLITICAL,,A.POLITICAL.POLFIN-AVA.e2.e2.1,The availability of this data has been affected by government response to COVID-19.,Option,A.POLITICAL.POLFIN-AVA.e2,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please briefly describe how COVID-19 affected the availability of this data.",,,,,,
POLITICAL,,A.POLITICAL.POLFIN-AVA.div-Extent,Extent,Note,A.POLITICAL.POLFIN-AVA,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
POLITICAL,,A.POLITICAL.POLFIN-AVA.c0,How comprehensive is the data assessed for this question?,Radio,A.POLITICAL.POLFIN-AVA,,radio-list,,,,No,,,,,1,,"The data assessed covers one or more localities, but there are many other localities without available data, or with data of a lesser quality.","The data assessed covers one or more localities, and is a representative example of the kind of data that can be found for all, or most, localities.",The data assessed provides national coverage.,,,,,,,,0;Which locality does this data cover?,,,,,,
POLITICAL,,A.POLITICAL.LOBBY-AVA,To what extent is lobby register information available as open data?,Status,,Yes,,,,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,https://handbook.globaldatabarometer.org/indicators/A.POLITICAL.LOBBY-AVA/
POLITICAL,,A.POLITICAL.LOBBY-AVA.div-Existence,Existence,Note,A.POLITICAL.LOBBY-AVA,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
POLITICAL,,A.POLITICAL.LOBBY-AVA.a0,Is this data available online in any form?,Radio,A.POLITICAL.LOBBY-AVA,,radio-list,,,,No,,,,,1,,Data is not available online,"Data is available, but not as a result of government action","Data is available from government, or because of government actions",,,,,,,,0;Are there other offline ways to access this data in the country? (e.g. attending an office to inspect it),"1;If government is not providing access to data, how is this data available? ","1,2;Please provide a URL for where this data can be found",,,,
POLITICAL,,A.POLITICAL.LOBBY-AVA.div-Elements,Elements,Note,A.POLITICAL.LOBBY-AVA,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
POLITICAL,,A.POLITICAL.LOBBY-AVA.e,Part 1: Data structure and openness.,ElementGroup,A.POLITICAL.LOBBY-AVA,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
POLITICAL,,A.POLITICAL.LOBBY-AVA.e.e.0,Data is timely and updated.,Option,A.POLITICAL.LOBBY-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,When was the most recent update to this dataset?,,,,,,
POLITICAL,,A.POLITICAL.LOBBY-AVA.e.e.1,Dataset is available free of charge.,Option,A.POLITICAL.LOBBY-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,A.POLITICAL.LOBBY-AVA.e.e.2,Data is openly licensed.,Option,A.POLITICAL.LOBBY-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"0;If there are explicit restrictions placed on re-use of the dataset, briefly describe those here.","1,2;If the data is provided with an explicit open license, please provide the name of the license, or a link to it here.",,,,,
POLITICAL,,A.POLITICAL.LOBBY-AVA.e.e.3,"Data is available in all the country’s official or national languages. If the country has no official or national languages, data is available in the major languages of the country.",Option,A.POLITICAL.LOBBY-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please briefly describe the language coverage available.",,,,,,
POLITICAL,,A.POLITICAL.LOBBY-AVA.e.e.4,Data is provided in machine-readable format(s),Option,A.POLITICAL.LOBBY-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please provide a URL where this machine-readable data can be found. (Additional URLs can be included in the justification and supporting evidence)","1,2;Please provide a comma separated list of the formats available? (E.g. csv, json)",1;What prevents you from assessing this data as fully machine-readable? ,,,,
POLITICAL,,A.POLITICAL.LOBBY-AVA.e.e.5,The machine-readable dataset is available as a whole,Option,A.POLITICAL.LOBBY-AVA.e,,,,,,No,,,,,0.5,"Answer no if it's only possible to access individual records; Answer partially if it's possible to export extracts of the data; Answer yes if there are bulk downloads or APIs providing access to the whole dataset without financial, technical or legal barriers. ",No,Partially,Yes,,,,,,,,"1,2;Please provide a URL where bulk download access is available or described.","1,2;If bulk access is provided through an API, please provide a link to where the API is described.",,,,,
POLITICAL,,A.POLITICAL.LOBBY-AVA.e1,Part 2: Data fields and quality assessment.,ElementGroup,A.POLITICAL.LOBBY-AVA,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
POLITICAL,,A.POLITICAL.LOBBY-AVA.e1.e1.0,The data contains unique identifiers for each lobbyist and public official.,Option,A.POLITICAL.LOBBY-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,A.POLITICAL.LOBBY-AVA.e1.e1.1,The data contains clear identifying information for each lobbying client.,Option,A.POLITICAL.LOBBY-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,A.POLITICAL.LOBBY-AVA.e1.e1.2,The data contains participant details for each interaction between a lobbyist and a public official.,Option,A.POLITICAL.LOBBY-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,A.POLITICAL.LOBBY-AVA.e1.e1.3,The data contains information about lobbyists' goals for lobbying activities.,Option,A.POLITICAL.LOBBY-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,A.POLITICAL.LOBBY-AVA.e1.e1.4,The data contains time details for each interaction between a lobbyist and a public official.,Option,A.POLITICAL.LOBBY-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,A.POLITICAL.LOBBY-AVA.e1.e1.5,The data contains information about the topic of each interaction between a lobbyist and a public official.,Option,A.POLITICAL.LOBBY-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,A.POLITICAL.LOBBY-AVA.e1.e1.6,The data contains information about the money spent on each interaction between a lobbyist and a public official.,Option,A.POLITICAL.LOBBY-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,A.POLITICAL.LOBBY-AVA.e2,Part 3: Barriers to data availability or quality.,ElementGroup,A.POLITICAL.LOBBY-AVA,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
POLITICAL,,A.POLITICAL.LOBBY-AVA.e2.e2.0,This information is missing required data.,Option,A.POLITICAL.LOBBY-AVA.e2,,,,,,No,,,,,0.5,"In cases where a separate indicator has asked you to determine data requirements of a relevant governing framework, assess against that. In cases where there is no such related governance indicator, assess based on the parameters laid out in the publication of the information, your local knowledge, and any broader research you may have done for this theme. ",There is no evidence of data gaps.,There is evidence that a portion of mandated data is missing.,There is evidence of widespread omissions in mandated data.,,,,,,,,"1,2;Please briefly explain.",,,,,,
POLITICAL,,A.POLITICAL.LOBBY-AVA.e2.e2.1,The availability of this data has been affected by government response to COVID-19.,Option,A.POLITICAL.LOBBY-AVA.e2,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please briefly describe how COVID-19 affected the availability of this data.",,,,,,
POLITICAL,,A.POLITICAL.LOBBY-AVA.div-Extent,Extent,Note,A.POLITICAL.LOBBY-AVA,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
POLITICAL,,A.POLITICAL.LOBBY-AVA.c0,How comprehensive is the data assessed for this question?,Radio,A.POLITICAL.LOBBY-AVA,,radio-list,,,,No,,,,,1,,"The data assessed covers one or more localities, but there are many other localities without available data, or with data of a lesser quality.","The data assessed covers one or more localities, and is a representative example of the kind of data that can be found for all, or most, localities.",The data assessed provides national coverage.,,,,,,,,0;Which locality does this data cover?,,,,,,
POLITICAL,,G.POLITICAL.PUBCON-GOV,"To what extent do relevant laws, regulations, policies, and guidance provide a basis for collecting and publishing data generated through and about public consultation on rulemaking?",Status,,Yes,,,,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,https://handbook.globaldatabarometer.org/indicators/G.POLITICAL.PUBCON-GOV/
POLITICAL,,G.POLITICAL.PUBCON-GOV.div-Existence,Existence,Note,G.POLITICAL.PUBCON-GOV,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.PUBCON-GOV.a0,What is the nature of the framework?,Radio,G.POLITICAL.PUBCON-GOV,,radio-list,,,,No,,,,,1,,No framework exists,A framework exists but lacks full force of law,A framework exists and has the force of law,,,,,,,,"0,1;In the absence of a strong legal framework, are there alternative norms or customs that play this role in the country? If so, please explain how. ",2;Please identify the framework(s) you have assessed (e.g. name of law(s) or regulations),"0,1;If there are draft laws or regulations not yet in force, but that would provide a more robust framework in future, please provide brief details here. ",,,,
POLITICAL,,G.POLITICAL.PUBCON-GOV.div-Elements,Elements,Note,G.POLITICAL.PUBCON-GOV,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.PUBCON-GOV.e,"Part 1: Provisions for updates, structure, and openness.",ElementGroup,G.POLITICAL.PUBCON-GOV,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.PUBCON-GOV.e.e.0,The framework requires that relevant documents are published and maintained as a docket or collection in conjunction with the specific law or regulation.,Option,G.POLITICAL.PUBCON-GOV.e,,,,,,No,,,,,0.5,"Relevant documents here might included, for example, notice of intent, justification, proposed law or regulation, supporting documents, final law or regulation.",No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.PUBCON-GOV.e.e.1,The rules/guidance require that data is regularly updated.,Option,G.POLITICAL.PUBCON-GOV.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.PUBCON-GOV.e.e.2,The rules/guidance support the collection of structured data.,Option,G.POLITICAL.PUBCON-GOV.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.PUBCON-GOV.e.e.3,The rules/guidance support publication of open data.,Option,G.POLITICAL.PUBCON-GOV.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.PUBCON-GOV.e1,Part 2: Provisions for definitions and fields.,ElementGroup,G.POLITICAL.PUBCON-GOV,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.PUBCON-GOV.e1.e1.0,The framework requires the publication of notice of intent in advance of public consultation processes.,Option,G.POLITICAL.PUBCON-GOV.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.PUBCON-GOV.e1.e1.1,The framework requires the publication of proposed regulations.,Option,G.POLITICAL.PUBCON-GOV.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.PUBCON-GOV.e1.e1.2,The framework requires the timely publication of a full set of public comments generated through public consultation processes.,Option,G.POLITICAL.PUBCON-GOV.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.PUBCON-GOV.e1.e1.3,The framework requires reasoned responses to be published alongside comments.,Option,G.POLITICAL.PUBCON-GOV.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.PUBCON-GOV.e1.e1.4,The framework requires the publication of final regulations and justification.,Option,G.POLITICAL.PUBCON-GOV.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.PUBCON-GOV.e1.e1.5,"The framework requires the publication of challenges to laws and regulations that have undergone public consultation processes, as well as their results.",Option,G.POLITICAL.PUBCON-GOV.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.PUBCON-GOV.div-Extent,Extent,Note,G.POLITICAL.PUBCON-GOV,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.PUBCON-GOV.c0,"How comprehensive, in terms of jurisdiction, is the coverage of the laws, regulations, policies or guidance assessed for this question?",Radio,G.POLITICAL.PUBCON-GOV,,radio-list,,,,No,,,,,1,,"They cover one or more localities, but there are many other localities without such rules/guidance, or with rules or guidance of a lesser quality.","They cover one or more localities and are a representative example of the kind of rules/guidance that can be found for all, or most, localities.",They provide national coverage.,,,,,,,,0;Which locality does this framework cover?,,,,,,
POLITICAL,,G.POLITICAL.IAD-GOV,"To what extent do relevant laws, regulations, policies, and guidance provide a basis for collecting and publishing data on the interests and assets of public officials?",Status,,Yes,,,,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,https://handbook.globaldatabarometer.org/indicators/G.POLITICAL.IAD-GOV/
POLITICAL,,G.POLITICAL.IAD-GOV.div-Existence,Existence,Note,G.POLITICAL.IAD-GOV,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.IAD-GOV.a0,What is the nature of the framework?,Radio,G.POLITICAL.IAD-GOV,,radio-list,,,,No,,,,,1,,No framework exists,A framework exists but lacks full force of law,A framework exists and has the force of law,,,,,,,,"0,1;In the absence of a strong legal framework, are there alternative norms or customs that play this role in the country? If so, please explain how. ",2;Please identify the framework(s) you have assessed (e.g. name of law(s) or regulations),"0,1;If there are draft laws or regulations not yet in force, but that would provide a more robust framework in future, please provide brief details here. ",,,,
POLITICAL,,G.POLITICAL.IAD-GOV.div-Elements,Elements,Note,G.POLITICAL.IAD-GOV,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.IAD-GOV.e,"Part 1: Provisions for updates, structure, and openness.",ElementGroup,G.POLITICAL.IAD-GOV,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.IAD-GOV.e.e.0,The rules/guidance require that data is regularly updated.,Option,G.POLITICAL.IAD-GOV.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.IAD-GOV.e.e.1,The rules/guidance support the collection of structured data.,Option,G.POLITICAL.IAD-GOV.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.IAD-GOV.e.e.2,The framework requires the publication of income and asset declarations.,Option,G.POLITICAL.IAD-GOV.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.IAD-GOV.e.e.3,The rules/guidance support publication of open data.,Option,G.POLITICAL.IAD-GOV.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.IAD-GOV.e1,Part 2: Provisions for definitions and fields.,ElementGroup,G.POLITICAL.IAD-GOV,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.IAD-GOV.e1.e1.0,The framework requires collecting specific information on assets and liabilities.,Option,G.POLITICAL.IAD-GOV.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.IAD-GOV.e1.e1.1,The framework requires collecting specific information on in kind and non-financial support.,Option,G.POLITICAL.IAD-GOV.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.IAD-GOV.e1.e1.2,The framework requires collecting information on significant changes in assets and liabilities.,Option,G.POLITICAL.IAD-GOV.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.IAD-GOV.e1.e1.3,"The framework requires disclosure of income and assets held by a public official's spouse, family members, or other intimates.",Option,G.POLITICAL.IAD-GOV.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.IAD-GOV.e2,Part 3: Provisions for robustness.,ElementGroup,G.POLITICAL.IAD-GOV,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.IAD-GOV.e2.e2.0,The framework requires a verification process.,Option,G.POLITICAL.IAD-GOV.e2,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1;Please briefly explain the verification process used, and which parts of collected data the framework requires to be verified and which parts it does not.",2;Please briefly explain the verification process used.,,,,,
POLITICAL,,G.POLITICAL.IAD-GOV.e2.e2.1,The rules/guidance empower an agency or official to ensure the accurate and timely collection and publication of required data.,Option,G.POLITICAL.IAD-GOV.e2,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.IAD-GOV.e2.e2.2,The framework authorizes remedies for noncompliance.,Option,G.POLITICAL.IAD-GOV.e2,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.IAD-GOV.e2.e2.3,The framework requires conflict of interest training for officials.,Option,G.POLITICAL.IAD-GOV.e2,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.IAD-GOV.div-Extent,Extent,Note,G.POLITICAL.IAD-GOV,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.IAD-GOV.c0,"How comprehensive, in terms of jurisdiction, is the coverage of the laws, regulations, policies or guidance assessed for this question?",Radio,G.POLITICAL.IAD-GOV,,radio-list,,,,No,,,,,1,,"They cover one or more localities, but there are many other localities without such rules/guidance, or with rules or guidance of a lesser quality.","They cover one or more localities and are a representative example of the kind of rules/guidance that can be found for all, or most, localities.",They provide national coverage.,,,,,,,,0;Which locality does this framework cover?,,,,,,
POLITICAL,,G.POLITICAL.POLFIN-GOV,"To what extent do relevant laws, regulations, policies, and guidance provide a basis for collecting and publishing data on campaign and party finance?",Status,,Yes,,,,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,https://handbook.globaldatabarometer.org/indicators/G.POLITICAL.POLFIN-GOV/
POLITICAL,,G.POLITICAL.POLFIN-GOV.div-Existence,Existence,Note,G.POLITICAL.POLFIN-GOV,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.POLFIN-GOV.a0,What is the nature of the framework?,Radio,G.POLITICAL.POLFIN-GOV,,radio-list,,,,No,,,,,1,,No framework exists,A framework exists but lacks full force of law,A framework exists and has the force of law,,,,,,,,"0,1;In the absence of a strong legal framework, are there alternative norms or customs that play this role in the country? If so, please explain how. ",2;Please identify the framework(s) you have assessed (e.g. name of law(s) or regulations),"0,1;If there are draft laws or regulations not yet in force, but that would provide a more robust framework in future, please provide brief details here. ",,,,
POLITICAL,,G.POLITICAL.POLFIN-GOV.div-Elements,Elements,Note,G.POLITICAL.POLFIN-GOV,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.POLFIN-GOV.e,"Part 1: Provisions for updates, structure, and openness.",ElementGroup,G.POLITICAL.POLFIN-GOV,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.POLFIN-GOV.e.e.0,The rules/guidance require that data is regularly updated.,Option,G.POLITICAL.POLFIN-GOV.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.POLFIN-GOV.e.e.1,The framework requires updates in conjunction with campaigns and defined campaign schedules.,Option,G.POLITICAL.POLFIN-GOV.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.POLFIN-GOV.e.e.2,The rules/guidance support the collection of structured data.,Option,G.POLITICAL.POLFIN-GOV.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.POLFIN-GOV.e.e.3,The rules/guidance support publication of open data.,Option,G.POLITICAL.POLFIN-GOV.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.POLFIN-GOV.e1,Part 2: Provisions for definitions and fields.,ElementGroup,G.POLITICAL.POLFIN-GOV,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
